# SYNTHETIC data - generated by scripts/make_synthetic.py for project 02.18
# regenerate: python make_synthetic.py --seed 42
# scene: GROUND/WALL_NEAR/WALL_FAR/CAR real structure, ray-cast under three
#        independent atmospheres (SNOW/RAIN/DUST) - see this script's module
#        docstring for the full physics derivation
# num_beams=16
# azimuth_steps=100
# azimuth_min_deg=-50.0
# azimuth_step_deg=1.0
# max_range_m=45.0
# seed=42
# weather ids: 0=SNOW 1=RAIN 2=DUST
# surf_cohort ids (is_real==1 only): 0=GROUND 1=WALL_NEAR 2=WALL_FAR 3=CAR ; -1=n/a
# scatterer_type (is_real==0 only): 0=SNOW 1=RAIN 2=DUST ; -1=n/a
# columns: weather,x,y,z,intensity,is_real,scatterer_type,surf_cohort
0,21.598831,-10.534454,2.102431,0.000000,0,0,-1
0,7.919749,-2.122090,0.717331,0.336788,1,-1,1
0,7.873847,-1.963171,0.709961,0.338311,1,-1,1
0,7.888464,-1.821195,0.708305,0.339732,1,-1,1
0,7.931754,-1.685946,0.709442,0.341049,1,-1,1
0,7.886648,-1.533009,0.702907,0.342262,1,-1,1
0,7.900457,-1.393064,0.701863,0.343371,1,-1,1
0,7.888074,-1.249348,0.698719,0.344375,1,-1,1
0,7.892754,-1.109254,0.697313,0.345275,1,-1,1
0,7.904889,-0.970598,0.696782,0.346069,1,-1,1
0,7.891341,-0.829413,0.694206,0.346758,1,-1,1
0,7.911742,-0.692188,0.694832,0.347341,1,-1,1
0,7.899106,-0.552359,0.692770,0.347819,1,-1,1
0,7.897552,-0.413893,0.691895,0.348190,1,-1,1
0,7.922041,-0.276644,0.693511,0.348456,1,-1,1
0,7.942236,-0.138632,0.694961,0.348615,1,-1,1
0,7.897581,0.000000,0.690949,0.348668,1,-1,1
0,7.888122,0.137688,0.690226,0.348615,1,-1,1
0,7.918199,0.276510,0.693175,0.348456,1,-1,1
0,7.887177,0.413349,0.690986,0.348190,1,-1,1
0,5.258360,0.367700,0.461170,0.000000,0,0,-1
0,7.909629,0.692003,0.694646,0.347341,1,-1,1
0,7.913160,0.831707,0.696125,0.346758,1,-1,1
0,7.914134,0.971733,0.697597,0.346069,1,-1,1
0,7.901074,1.110424,0.698048,0.345275,1,-1,1
0,7.892742,1.250088,0.699133,0.344375,1,-1,1
0,7.936442,1.399409,0.705060,0.343371,1,-1,1
0,7.913229,1.538176,0.705276,0.342262,1,-1,1
0,7.884939,1.675996,0.705254,0.341049,1,-1,1
0,7.892288,1.822078,0.708648,0.339732,1,-1,1
0,1.181824,0.294662,0.106562,0.087120,0,0,-1
0,7.915915,2.121063,0.716983,0.336788,1,-1,1
0,9.800532,3.762072,0.918438,0.001070,0,0,-1
0,22.808173,12.127321,2.259994,0.000000,0,0,-1
0,12.121284,6.998227,1.224531,0.002854,0,0,-1
0,23.369919,18.258582,2.594638,0.000000,0,0,-1
0,16.450279,-19.604680,3.142314,0.012667,0,0,-1
0,12.050855,-13.862923,2.255375,0.006339,0,0,-1
0,25.430569,-27.270946,4.578429,0.000000,0,0,-1
0,27.855478,-24.214398,4.531839,0.008736,0,0,-1
0,13.213472,-9.252173,1.980597,0.001906,0,0,-1
0,1.372063,-0.472439,0.178175,0.089377,0,0,-1
0,7.896909,-2.115970,1.003823,0.335554,1,-1,1
0,7.892311,-1.967774,0.998720,0.337072,1,-1,1
0,7.897089,-1.823187,0.995146,0.338488,1,-1,1
0,7.865986,-1.671967,0.987399,0.339800,1,-1,1
0,0.282945,-0.054999,0.035391,0.086681,0,0,-1
0,7.903416,-1.393585,0.985388,0.342114,1,-1,1
0,7.930639,-1.256090,0.985898,0.343114,1,-1,1
0,7.897062,-1.109860,0.979166,0.344010,1,-1,1
0,7.919617,-0.972407,0.979709,0.344802,1,-1,1
0,7.863025,-0.826437,0.970776,0.345488,1,-1,1
0,7.905496,-0.691641,0.974381,0.346069,1,-1,1
0,7.921525,-0.553927,0.975016,0.346545,1,-1,1
0,7.905709,-0.414321,0.972031,0.346915,1,-1,1
0,7.933941,-0.277059,0.974759,0.347180,1,-1,1
0,7.853856,-0.137090,0.964479,0.347338,1,-1,1
0,7.910346,0.000000,0.971268,0.347391,1,-1,1
0,7.900122,0.137897,0.970161,0.347338,1,-1,1
0,7.888305,0.275466,0.969152,0.347180,1,-1,1
0,7.894562,0.413736,0.970661,0.346915,1,-1,1
0,7.920397,0.553848,0.974877,0.346545,1,-1,1
0,7.910075,0.692042,0.974945,0.346069,1,-1,1
0,7.892261,0.829510,0.974386,0.345488,1,-1,1
0,7.888672,0.968607,0.975881,0.344802,1,-1,1
0,7.938128,1.115631,0.984258,0.344010,1,-1,1
0,7.928233,1.255709,0.985599,0.343114,1,-1,1
0,7.934280,1.399028,0.989236,0.342114,1,-1,1
0,7.884660,1.532623,0.986234,0.341009,1,-1,1
0,7.877932,1.674506,0.988898,0.339800,1,-1,1
0,7.872423,1.817492,0.992038,0.338488,1,-1,1
0,7.882770,1.965395,0.997513,0.337072,1,-1,1
0,7.869696,2.108679,1.000364,0.335554,1,-1,1
0,21.478553,6.566653,2.757735,0.000000,0,0,-1
0,32.117785,16.364829,4.425970,0.007797,0,0,-1
0,2.821008,1.695032,0.404094,0.033660,0,0,-1
0,8.198199,6.177786,1.260415,0.001142,0,0,-1
0,16.404136,14.770350,2.710339,0.008163,0,0,-1
0,23.409040,24.240771,4.137672,0.000000,0,0,-1
0,26.434020,28.347016,4.759087,0.000689,0,0,-1
0,20.787468,-23.086822,4.920432,0.007387,0,0,-1
0,7.900888,-1.969913,1.289687,0.335422,1,-1,1
0,7.882060,-1.819717,1.281234,0.336831,1,-1,1
0,7.904044,-1.680056,1.279845,0.338137,1,-1,1
0,7.912443,-1.538023,1.276664,0.339340,1,-1,1
0,7.889786,-1.391182,1.268897,0.340439,1,-1,1
0,7.887139,-1.249200,1.264772,0.341435,1,-1,1
0,7.935887,-1.115316,1.269273,0.342327,1,-1,1
0,7.899906,-0.969986,1.260619,0.343114,1,-1,1
0,7.918034,-0.832219,1.261001,0.343797,1,-1,1
0,7.908616,-0.691914,1.257387,0.344375,1,-1,1
0,7.886482,-0.551477,1.252146,0.344849,1,-1,1
0,7.890030,-0.413499,1.251373,0.345217,1,-1,1
0,7.898139,-0.275809,1.251705,0.345480,1,-1,1
0,7.876005,-0.137476,1.247627,0.345638,1,-1,1
0,7.875729,0.000000,1.247393,0.345691,1,-1,1
0,7.911955,0.138104,1.253322,0.345638,1,-1,1
0,7.904463,0.276030,1.252707,0.345480,1,-1,1
0,7.903732,0.414217,1.253546,0.345217,1,-1,1
0,7.902422,0.552591,1.254677,0.344849,1,-1,1
0,7.896652,0.690868,1.255484,0.344375,1,-1,1
0,7.932782,0.833769,1.263350,0.343797,1,-1,1
0,7.907234,0.970886,1.261788,0.343114,1,-1,1
0,7.845894,1.102668,1.254880,0.342327,1,-1,1
0,7.920151,1.254429,1.270065,0.341435,1,-1,1
0,7.901051,1.393169,1.270709,0.340439,1,-1,1
0,7.903245,1.536235,1.275180,0.339340,1,-1,1
0,7.881161,1.675192,1.276140,0.338137,1,-1,1
0,6.974348,1.610155,1.133684,0.000000,0,0,-1
0,7.905332,1.971021,1.290412,0.335422,1,-1,1
0,7.910671,2.119658,1.297126,0.333912,1,-1,1
0,5.358893,2.165133,0.915423,0.009683,0,0,-1
0,7.849755,5.294727,1.499666,0.000000,0,0,-1
0,32.299642,30.119904,6.994920,0.000000,0,0,-1
0,13.530225,-15.026837,3.930487,0.000000,0,0,-1
0,7.588489,-6.596573,1.954464,0.000000,0,0,-1
0,15.061289,-10.546028,3.573962,0.016009,0,0,-1
0,22.720013,-14.754549,5.265862,0.007554,0,0,-1
0,13.709157,-8.566432,3.142263,0.000000,0,0,-1
0,35.647339,-18.954027,7.847737,0.011326,0,0,-1
0,31.934157,-9.763252,6.490997,0.000000,0,0,-1
0,3.377517,-0.905003,0.679682,0.025804,0,0,-1
0,7.874162,-1.963249,1.577439,0.333364,1,-1,1
0,7.879775,-1.819189,1.571962,0.334764,1,-1,1
0,7.923288,-1.684147,1.574539,0.336062,1,-1,1
0,7.906265,-1.536822,1.565586,0.337257,1,-1,1
0,7.911067,-1.252990,1.556924,0.339340,1,-1,1
0,7.887800,-1.108558,1.548301,0.340226,1,-1,1
0,7.881511,-0.967728,1.543516,0.341009,1,-1,1
0,7.905200,-0.830870,1.545079,0.341687,1,-1,1
0,7.863736,-0.687988,1.534394,0.342262,1,-1,1
0,6.197245,-0.433354,1.207564,0.006349,0,0,-1
0,7.894567,-0.413737,1.536654,0.343099,1,-1,1
0,7.871638,-0.274884,1.531024,0.343360,1,-1,1
0,7.910408,-0.138077,1.537862,0.343517,1,-1,1
0,7.874712,0.000000,1.530689,0.343570,1,-1,1
0,7.888279,0.137690,1.533560,0.343517,1,-1,1
0,7.905780,0.276076,1.537665,0.343360,1,-1,1
0,7.852385,0.411526,1.528444,0.343099,1,-1,1
0,7.891344,0.551817,1.537668,0.342733,1,-1,1
0,7.741137,0.677262,1.510472,0.000548,0,0,-1
0,7.895040,0.829802,1.543094,0.341687,1,-1,1
0,7.875128,0.966944,1.542266,0.341009,1,-1,1
0,7.885920,1.108294,1.547932,0.340226,1,-1,1
0,7.897875,1.250901,1.554328,0.339340,1,-1,1
0,7.929187,1.398130,1.565055,0.338350,1,-1,1
0,7.911090,1.537760,1.566542,0.337257,1,-1,1
0,7.914101,1.682194,1.572713,0.336062,1,-1,1
0,7.934310,1.831780,1.582842,0.334764,1,-1,1
0,7.933536,1.978053,1.589333,0.333364,1,-1,1
0,7.902998,2.117602,1.590378,0.331863,1,-1,1
0,37.029015,12.031456,7.568122,0.012016,0,0,-1
0,33.525444,14.230707,7.079470,0.000000,0,0,-1
0,16.124055,7.518770,3.458206,0.020920,0,0,-1
0,33.048207,17.572043,7.275540,0.016488,0,0,-1
0,15.596752,9.371474,3.536884,0.000000,0,0,-1
0,12.455570,13.833312,3.618303,0.000000,0,0,-1
0,6.621862,7.617581,1.961957,0.006222,0,0,-1
0,24.566995,-28.261094,8.645164,0.006206,0,0,-1
0,5.365241,-5.958704,1.851154,0.011086,0,0,-1
0,15.483623,-13.941517,4.810201,0.018259,0,0,-1
0,2.860617,-2.234959,0.838092,0.028605,0,0,-1
0,5.662785,-3.538501,1.541607,0.000000,0,0,-1
0,5.563260,-3.211950,1.483074,0.001209,0,0,-1
0,17.494466,-5.684297,4.246767,0.005709,0,0,-1
0,36.548502,-9.793142,8.735543,0.000000,0,0,-1
0,1.651913,-0.411868,0.393049,0.070335,0,0,-1
0,2.459756,-0.433721,0.576640,0.044964,0,0,-1
0,42.537157,-4.470835,9.874570,0.000560,0,0,-1
0,20.796454,-0.363003,4.801971,0.000000,0,0,-1
0,9.803231,0.857672,2.271899,0.004586,0,0,-1
0,23.997960,2.946579,5.581973,0.000000,0,0,-1
0,0.661774,0.128636,0.155642,0.088711,0,0,-1
0,13.372708,4.088447,3.228399,0.000000,0,0,-1
0,22.368681,10.909934,5.745718,0.000000,0,0,-1
0,26.918101,17.480819,7.409981,0.005853,0,0,-1
0,35.327581,-23.828754,11.418055,0.018255,0,0,-1
0,18.388216,-9.777188,5.580295,0.004414,0,0,-1
0,17.836120,-8.317120,5.273235,0.000000,0,0,-1
0,2.833636,-1.261616,0.831125,0.030126,0,0,-1
0,30.707851,0.000000,8.228144,0.007441,0,0,-1
0,2.817581,0.098392,0.755429,0.033814,0,0,-1
0,20.187142,1.057963,5.416551,0.000078,0,0,-1
0,33.487083,7.731102,9.208859,0.003483,0,0,-1
0,8.758588,2.183761,2.418702,0.003439,0,0,-1
0,6.669314,2.694578,1.927382,0.013193,0,0,-1
0,0.379871,0.210566,0.116378,0.097158,0,0,-1
0,32.717643,20.444252,10.337463,0.011330,0,0,-1
0,20.051436,14.040166,6.558936,0.008777,0,0,-1
0,24.554209,23.711724,9.146276,0.000000,0,0,-1
0,26.643612,30.649970,10.881848,0.000000,0,0,-1
1,2.854078,-3.401358,-1.189737,0.025882,1,-1,0
1,2.916087,-3.354574,-1.190995,0.025882,1,-1,0
1,3.004542,-3.336882,-1.203150,0.025882,1,-1,0
1,3.063832,-3.285558,-1.203744,0.025882,1,-1,0
1,3.108058,-3.218488,-1.198865,0.025882,1,-1,0
1,3.175377,-3.175377,-1.203269,0.025882,1,-1,0
1,3.219061,-3.108611,-1.199078,0.025882,1,-1,0
1,3.290265,-3.068222,-1.205468,0.025882,1,-1,0
1,3.330567,-2.998856,-1.200873,0.025882,1,-1,0
1,3.362086,-2.922617,-1.193662,0.025882,1,-1,0
1,3.438944,-2.885616,-1.202883,0.025882,1,-1,0
1,3.480536,-2.818482,-1.200041,0.025882,1,-1,0
1,3.531075,-2.758778,-1.200680,0.025882,1,-1,0
1,3.584427,-2.701059,-1.202606,0.025882,1,-1,0
1,3.602204,-2.617154,-1.193062,0.025882,1,-1,0
1,3.682532,-2.578537,-1.204577,0.025882,1,-1,0
1,3.702831,-2.497591,-1.196774,0.025882,1,-1,0
1,3.760067,-2.441816,-1.201314,0.025882,1,-1,0
1,3.780187,-2.362123,-1.194387,0.025882,1,-1,0
1,3.829206,-2.300819,-1.197004,0.025882,1,-1,0
1,3.860054,-2.228603,-1.194305,0.025882,1,-1,0
1,3.944646,-2.186553,-1.208485,0.025882,1,-1,0
1,3.947277,-2.098804,-1.197885,0.025882,1,-1,0
1,3.999719,-2.037959,-1.202821,0.025882,1,-1,0
1,4.028283,-1.964725,-1.200915,0.025882,1,-1,0
1,4.047624,-1.887438,-1.196677,0.025882,1,-1,0
1,4.095770,-1.823554,-1.201318,0.025882,1,-1,0
1,4.152256,-1.762528,-1.208678,0.025882,1,-1,0
1,4.140406,-1.672832,-1.196546,0.025882,1,-1,0
1,4.170536,-1.600919,-1.196996,0.025882,1,-1,0
1,4.207581,-1.531434,-1.199773,0.025882,1,-1,0
1,4.235714,-1.458473,-1.200353,0.025882,1,-1,0
1,4.236346,-1.376472,-1.193542,0.025882,1,-1,0
1,4.287697,-1.310881,-1.201380,0.025882,1,-1,0
1,4.301017,-1.233297,-1.198897,0.025882,1,-1,0
1,4.354177,-1.166698,-1.207855,0.025882,1,-1,0
1,4.385249,-1.093365,-1.210996,0.025882,1,-1,0
1,4.378702,-1.010903,-1.204131,0.025882,1,-1,0
1,4.384538,-0.931962,-1.201080,0.025882,1,-1,0
1,4.402787,-0.855815,-1.201804,0.025882,1,-1,0
1,4.425166,-0.780276,-1.204011,0.025882,1,-1,0
1,4.403752,-0.697486,-1.194690,0.025882,1,-1,0
1,4.456907,-0.626377,-1.205961,0.025882,1,-1,0
1,4.435129,-0.544565,-1.197314,0.025882,1,-1,0
1,4.459477,-0.468710,-1.201495,0.025882,1,-1,0
1,4.467719,-0.390875,-1.201694,0.025882,1,-1,0
1,4.460071,-0.311879,-1.197991,0.025882,1,-1,0
1,4.442323,-0.232812,-1.191950,0.025882,1,-1,0
1,4.453469,-0.155519,-1.194031,0.025882,1,-1,0
1,4.516577,-0.078837,-1.210397,0.025882,1,-1,0
1,3.304695,0.000000,-0.885490,0.000000,0,1,-1
1,4.471274,0.078046,-1.198257,0.025882,1,-1,0
1,4.033543,0.140854,-1.081443,0.009490,0,1,-1
1,4.486473,0.235126,-1.203796,0.025882,1,-1,0
1,4.475222,0.312938,-1.202060,0.025882,1,-1,0
1,4.476648,0.391656,-1.204096,0.025882,1,-1,0
1,4.460319,0.468798,-1.201722,0.025882,1,-1,0
1,4.453136,0.546776,-1.202175,0.025882,1,-1,0
1,4.432090,0.622890,-1.199246,0.025882,1,-1,0
1,4.429238,0.701522,-1.201605,0.025882,1,-1,0
1,4.425215,0.780285,-1.204025,0.025882,1,-1,0
1,4.428868,0.860885,-1.208923,0.025882,1,-1,0
1,4.364328,0.927667,-1.195544,0.025882,1,-1,0
1,4.356498,1.005777,-1.198026,0.025882,1,-1,0
1,4.347151,1.083867,-1.200475,0.025882,1,-1,0
1,4.294804,1.150789,-1.191385,0.025882,1,-1,0
1,4.288786,1.229790,-1.195488,0.025882,1,-1,0
1,4.261174,1.302772,-1.193948,0.025882,1,-1,0
1,4.268328,1.386864,-1.202552,0.025882,1,-1,0
1,4.252722,1.464330,-1.205173,0.025882,1,-1,0
1,4.200159,1.528733,-1.197657,0.025882,1,-1,0
1,4.159458,1.596666,-1.193816,0.025882,1,-1,0
1,4.136415,1.671220,-1.195393,0.025882,1,-1,0
1,3.714459,1.576694,-1.081240,0.011447,0,1,-1
1,4.094621,1.823043,-1.200981,0.025882,1,-1,0
1,4.062753,1.894493,-1.201150,0.025882,1,-1,0
1,4.041520,1.971181,-1.204861,0.025882,1,-1,0
1,3.984765,2.030339,-1.198324,0.025882,1,-1,0
1,3.964958,2.108205,-1.203251,0.025882,1,-1,0
1,3.868990,2.144616,-1.185307,0.025882,1,-1,0
1,3.876023,2.237823,-1.199246,0.025882,1,-1,0
1,3.835111,2.304367,-1.198850,0.025882,1,-1,0
1,3.806683,2.378680,-1.202759,0.025882,1,-1,0
1,3.738135,2.427573,-1.194307,0.025882,1,-1,0
1,3.722320,2.510737,-1.203073,0.025882,1,-1,0
1,3.646306,2.553171,-1.192727,0.025882,1,-1,0
1,3.597922,2.614044,-1.191644,0.025882,1,-1,0
1,3.595609,2.709486,-1.206358,0.025882,1,-1,0
1,3.510324,2.742566,-1.193624,0.025882,1,-1,0
1,2.646237,2.142880,-0.912386,0.008326,0,1,-1
1,3.422181,2.871551,-1.197020,0.025882,1,-1,0
1,3.368871,2.928515,-1.196071,0.025882,1,-1,0
1,3.353124,3.019166,-1.209006,0.025882,1,-1,0
1,3.253117,3.033581,-1.191859,0.025882,1,-1,0
1,3.227178,3.116449,-1.202102,0.025882,1,-1,0
1,0.426184,0.426184,-0.161497,0.050443,0,1,-1
1,3.108951,3.219413,-1.199210,0.025882,1,-1,0
1,3.066989,3.288943,-1.204984,0.025882,1,-1,0
1,3.014836,3.348314,-1.207272,0.025882,1,-1,0
1,2.932087,3.372980,-1.197530,0.025882,1,-1,0
1,3.336189,-3.975916,-1.198250,0.022495,1,-1,0
1,3.413064,-3.926281,-1.201063,0.022495,1,-1,0
1,3.472624,-3.856740,-1.198149,0.022495,1,-1,0
1,3.555242,-3.812531,-1.203511,0.022495,1,-1,0
1,3.597481,-3.725301,-1.195615,0.022495,1,-1,0
1,3.681202,-3.681202,-1.201901,0.022495,1,-1,0
1,3.733654,-3.605548,-1.198296,0.022495,1,-1,0
1,3.804705,-3.547945,-1.201041,0.022495,1,-1,0
1,3.874883,-3.488961,-1.203786,0.022495,1,-1,0
1,3.923325,-3.410494,-1.200158,0.022495,1,-1,0
1,3.985691,-3.344392,-1.201196,0.022495,1,-1,0
1,4.033401,-3.266184,-1.198210,0.022495,1,-1,0
1,4.100456,-3.203627,-1.201335,0.022495,1,-1,0
1,4.147406,-3.125295,-1.198925,0.022495,1,-1,0
1,4.214696,-3.062156,-1.202743,0.022495,1,-1,0
1,4.300379,-3.011158,-1.212010,0.022495,1,-1,0
1,4.335460,-2.924305,-1.207327,0.022495,1,-1,0
1,4.376352,-2.842036,-1.204717,0.022495,1,-1,0
1,4.407865,-2.754340,-1.199974,0.022495,1,-1,0
1,4.434784,-2.664687,-1.194458,0.022495,1,-1,0
1,4.507696,-2.602520,-1.201678,0.022495,1,-1,0
1,4.552796,-2.523656,-1.201775,0.022495,1,-1,0
1,4.566547,-2.428076,-1.194035,0.022495,1,-1,0
1,4.642695,-2.365571,-1.202966,0.022495,1,-1,0
1,4.679326,-2.282260,-1.201952,0.022495,1,-1,0
1,4.681236,-2.182896,-1.192474,0.022495,1,-1,0
1,4.763473,-2.120835,-1.203809,0.022495,1,-1,0
1,4.759179,-2.020151,-1.193631,0.022495,1,-1,0
1,4.807314,-1.942281,-1.197018,0.022495,1,-1,0
1,4.855712,-1.863933,-1.200785,0.022495,1,-1,0
1,4.906824,-1.785938,-1.205532,0.022495,1,-1,0
1,4.895327,-1.685596,-1.195297,0.022495,1,-1,0
1,4.953566,-1.609511,-1.202474,0.022495,1,-1,0
1,4.981162,-1.522894,-1.202537,0.022495,1,-1,0
1,5.015457,-1.438159,-1.204573,0.022495,1,-1,0
1,5.000677,-1.339927,-1.195224,0.022495,1,-1,0
1,2.521101,-0.628581,-0.599860,0.000000,0,1,-1
1,5.094663,-1.176196,-1.207134,0.022495,1,-1,0
1,5.060277,-1.075595,-1.194356,0.022495,1,-1,0
1,5.122969,-0.995804,-1.204867,0.022495,1,-1,0
1,0.986656,-0.173974,-0.231301,0.005309,0,1,-1
1,5.108126,-0.809048,-1.194004,0.022495,1,-1,0
1,5.149710,-0.723745,-1.200588,0.022495,1,-1,0
1,5.188695,-0.637092,-1.206901,0.022495,1,-1,0
1,5.145384,-0.540802,-1.194449,0.022495,1,-1,0
1,5.189517,-0.454024,-1.202671,0.022495,1,-1,0
1,5.177683,-0.362059,-1.198281,0.022495,1,-1,0
1,5.186021,-0.271788,-1.198930,0.022495,1,-1,0
1,5.198111,-0.181522,-1.200810,0.022495,1,-1,0
1,5.202415,-0.090808,-1.201255,0.022495,1,-1,0
1,5.189949,0.000000,-1.198194,0.022495,1,-1,0
1,5.180758,0.090430,-1.196254,0.022495,1,-1,0
1,5.203825,0.181722,-1.202130,0.022495,1,-1,0
1,5.090179,0.355940,-1.178030,0.000000,0,1,-1
1,5.205359,0.455410,-1.206342,0.022495,1,-1,0
1,5.183108,0.544767,-1.203206,0.022495,1,-1,0
1,5.214973,0.640318,-1.213013,0.022495,1,-1,0
1,5.149154,0.723666,-1.200459,0.022495,1,-1,0
1,5.155634,0.816572,-1.205109,0.022495,1,-1,0
1,5.099845,0.899240,-1.195555,0.022495,1,-1,0
1,5.127837,0.996750,-1.206012,0.022495,1,-1,0
1,5.065141,1.076629,-1.195505,0.022495,1,-1,0
1,5.112516,1.180317,-1.211365,0.022495,1,-1,0
1,5.041996,1.257111,-1.199672,0.022495,1,-1,0
1,5.033752,1.348790,-1.203129,0.022495,1,-1,0
1,4.965145,1.423733,-1.192489,0.022495,1,-1,0
1,4.938489,1.509848,-1.192235,0.022495,1,-1,0
1,4.951968,1.608992,-1.202086,0.022495,1,-1,0
1,4.898351,1.686637,-1.196035,0.022495,1,-1,0
1,4.877525,1.775274,-1.198334,0.022495,1,-1,0
1,4.797608,1.841629,-1.186416,0.022495,1,-1,0
1,4.805089,1.941382,-1.196464,0.022495,1,-1,0
1,4.798642,2.036903,-1.203529,0.022495,1,-1,0
1,4.748846,2.114322,-1.200113,0.022495,1,-1,0
1,4.710363,2.196479,-1.199894,0.022495,1,-1,0
1,4.700242,2.292461,-1.207325,0.022495,1,-1,0
1,0.886275,0.451579,-0.229642,0.020041,0,1,-1
1,4.587901,2.439430,-1.199619,0.022495,1,-1,0
1,4.545354,2.519531,-1.199810,0.022495,1,-1,0
1,4.496164,2.595861,-1.198604,0.022495,1,-1,0
1,4.453737,2.676075,-1.199563,0.022495,1,-1,0
1,4.397575,2.747910,-1.197173,0.022495,1,-1,0
1,4.366075,2.835362,-1.201888,0.022495,1,-1,0
1,0.881332,0.594466,-0.245431,0.034359,0,1,-1
1,4.257410,2.981071,-1.199900,0.022495,1,-1,0
1,4.208060,3.057334,-1.200849,0.022495,1,-1,0
1,4.111359,3.098132,-1.188505,0.022495,1,-1,0
1,4.075740,3.184317,-1.194094,0.022495,1,-1,0
1,4.046588,3.276862,-1.202127,0.022495,1,-1,0
1,3.967039,3.328741,-1.195574,0.022495,1,-1,0
1,3.909203,3.398218,-1.195838,0.022495,1,-1,0
1,3.864795,3.479877,-1.200652,0.022495,1,-1,0
1,3.799394,3.542993,-1.199364,0.022495,1,-1,0
1,3.725116,3.597302,-1.195556,0.022495,1,-1,0
1,3.665227,3.665227,-1.196685,0.022495,1,-1,0
1,3.605114,3.733204,-1.198152,0.022495,1,-1,0
1,3.549303,3.806162,-1.201500,0.022495,1,-1,0
1,3.477419,3.862065,-1.199804,0.022495,1,-1,0
1,3.413421,3.926692,-1.201188,0.022495,1,-1,0
1,3.972555,-4.734307,-1.201309,0.019081,1,-1,0
1,4.050110,-4.659119,-1.199986,0.019081,1,-1,0
1,4.118154,-4.573673,-1.196311,0.019081,1,-1,0
1,4.197153,-4.500895,-1.196255,0.019081,1,-1,0
1,4.284769,-4.437009,-1.198970,0.019081,1,-1,0
1,4.352448,-4.352448,-1.196467,0.019081,1,-1,0
1,4.436606,-4.284381,-1.198862,0.019081,1,-1,0
1,4.518580,-4.213644,-1.200955,0.019081,1,-1,0
1,4.561826,-4.107486,-1.193212,0.019081,1,-1,0
1,4.663572,-4.053981,-1.201133,0.019081,1,-1,0
1,4.737805,-3.975491,-1.202197,0.019081,1,-1,0
1,4.778584,-3.869621,-1.195223,0.019081,1,-1,0
1,4.845712,-3.785885,-1.195302,0.019081,1,-1,0
1,4.929781,-3.714857,-1.199862,0.019081,1,-1,0
1,5.012681,-3.641926,-1.204383,0.019081,1,-1,0
1,5.076668,-3.554721,-1.204666,0.019081,1,-1,0
1,5.103070,-3.442064,-1.196491,0.019081,1,-1,0
1,5.172109,-3.358807,-1.198750,0.019081,1,-1,0
1,5.237287,-3.272620,-1.200434,0.019081,1,-1,0
1,5.294217,-3.181086,-1.200572,0.019081,1,-1,0
1,5.367174,-3.098739,-1.204668,0.019081,1,-1,0
1,5.383152,-2.983930,-1.196381,0.019081,1,-1,0
1,5.432570,-2.888549,-1.195977,0.019081,1,-1,0
1,5.503073,-2.803956,-1.200540,0.019081,1,-1,0
1,1.709508,-0.833783,-0.369712,0.000000,0,1,-1
1,5.562360,-2.593771,-1.192987,0.019081,1,-1,0
1,5.646326,-2.513906,-1.201401,0.019081,1,-1,0
1,5.700280,-2.419625,-1.203711,0.019081,1,-1,0
1,5.709454,-2.306769,-1.196964,0.019081,1,-1,0
1,5.784318,-2.220391,-1.204350,0.019081,1,-1,0
1,5.809478,-2.114477,-1.201721,0.019081,1,-1,0
1,5.826986,-2.006392,-1.197916,0.019081,1,-1,0
1,5.887458,-1.912951,-1.203300,0.019081,1,-1,0
1,5.899936,-1.803792,-1.199232,0.019081,1,-1,0
1,5.963544,-1.710019,-1.205910,0.019081,1,-1,0
1,5.955026,-1.595644,-1.198373,0.019081,1,-1,0
1,5.987253,-1.492790,-1.199432,0.019081,1,-1,0
1,6.021790,-1.390240,-1.201307,0.019081,1,-1,0
1,6.054327,-1.286887,-1.203133,0.019081,1,-1,0
1,6.074574,-1.180778,-1.202878,0.019081,1,-1,0
1,6.082477,-1.072505,-1.200553,0.019081,1,-1,0
1,6.088060,-0.964254,-1.198150,0.019081,1,-1,0
1,6.123263,-0.860569,-1.201939,0.019081,1,-1,0
1,2.497493,-0.306654,-0.489109,0.012349,0,1,-1
1,6.110547,-0.642244,-1.194313,0.019081,1,-1,0
1,6.150322,-0.538083,-1.200068,0.019081,1,-1,0
1,6.141315,-0.429443,-1.196666,0.019081,1,-1,0
1,6.179769,-0.323868,-1.202874,0.019081,1,-1,0
1,6.168341,-0.215403,-1.199735,0.019081,1,-1,0
1,6.141434,-0.107199,-1.193956,0.019081,1,-1,0
1,6.148274,0.000000,-1.195103,0.019081,1,-1,0
1,6.178852,0.107852,-1.201230,0.019081,1,-1,0
1,6.160804,0.215140,-1.198269,0.019081,1,-1,0
1,1.775588,0.093055,-0.345613,0.002625,0,1,-1
1,6.185093,0.432504,-1.205196,0.019081,1,-1,0
1,6.133245,0.536589,-1.196736,0.019081,1,-1,0
1,6.142346,0.645587,-1.200528,0.019081,1,-1,0
1,6.115398,0.750876,-1.197640,0.019081,1,-1,0
1,6.114006,0.859267,-1.200122,0.019081,1,-1,0
1,6.125960,0.970257,-1.205609,0.019081,1,-1,0
1,6.047466,1.066331,-1.193642,0.019081,1,-1,0
1,6.040922,1.174236,-1.196214,0.019081,1,-1,0
