# SYNTHETIC data - generated by scripts/make_synthetic.py for project 02.20
# regenerate: python make_synthetic.py --seed 42
# variant: degenerate (channel 15 retargeted to 45.0 deg elevation, hits ONLY the isolated target - unobservable-channel gate)
# scene: GROUND/WALL_NEAR/PANEL/WALL_FAR/ISOLATED_TARGET - see this script's module
#        docstring for the full forward-model derivation
# num_beams=16
# elev_min_deg=-4.0
# elev_max_deg=4.0
# azimuth_min_deg=-40.0
# azimuth_step_deg=1.0
# azimuth_steps=81
# max_range_m=45.0
# range_plateau_m=4.0
# seed=42
# surf_id: 0=GROUND 1=WALL_NEAR 2=PANEL 3=WALL_FAR 4=ISOLATED_TARGET
# elev_deg_by_channel=-4.000000,-3.466667,-2.933333,-2.400000,-1.866667,-1.333333,-0.800000,-0.266667,0.266667,0.800000,1.333333,1.866667,2.400000,2.933333,3.466667,45.000000
# columns: channel,x,y,z,intensity,surf_id,R_true
13,8.014796,-0.984093,0.413771,0.170875,1,0.550000
13,8.030415,-0.844031,0.413754,0.165336,1,0.550000
13,7.995804,-0.699542,0.411279,0.160625,1,0.550000
13,7.989322,-0.558668,0.410381,0.161428,1,0.550000
13,8.035947,-0.421146,0.412336,0.163940,1,0.550000
13,8.009018,-0.279681,0.410641,0.177243,1,0.550000
13,8.035414,-0.140259,0.411806,0.157966,1,0.550000
13,8.004942,0.000000,0.410182,0.172687,1,0.550000
13,8.001052,0.139659,0.410045,0.157195,1,0.550000
13,7.996904,0.279258,0.410020,0.172222,1,0.550000
13,8.030460,0.420859,0.412054,0.156741,1,0.550000
13,7.976885,0.557798,0.409742,0.167555,1,0.550000
13,8.005652,0.700404,0.411785,0.167274,1,0.550000
13,7.959431,0.836570,0.410097,0.167514,1,0.550000
13,8.015496,0.984179,0.413807,0.164129,1,0.550000
13,8.013172,1.126178,0.414639,0.159302,1,0.550000
13,7.983016,1.264386,0.414158,0.168991,1,0.550000
13,8.013870,1.413061,0.416974,0.154543,1,0.550000
13,8.006935,1.556390,0.417963,0.161770,1,0.550000
13,8.005787,1.701682,0.419390,0.166766,1,0.550000
13,7.987292,1.844012,0.420043,0.156908,1,0.550000
13,8.001296,1.994947,0.422547,0.158483,1,0.550000
13,8.013861,2.147307,0.425125,0.149998,1,0.550000
13,20.007708,5.737118,1.066533,0.015119,3,0.350000
13,7.971344,2.437084,0.427124,0.228434,2,0.850000
13,7.937912,2.579184,0.427679,0.217093,2,0.850000
13,7.991258,2.751611,0.433075,0.235732,2,0.850000
13,8.003944,2.913197,0.436452,0.221265,2,0.850000
13,20.012994,7.682269,1.098446,0.013062,3,0.350000
13,20.004978,8.082536,1.105581,0.013490,3,0.350000
13,19.987129,8.484033,1.112610,0.012931,3,0.350000
13,19.989668,8.899974,1.121228,0.013740,3,0.350000
13,19.982072,9.317793,1.129752,0.012119,3,0.350000
13,19.997335,9.753352,1.140067,0.011792,3,0.350000
13,19.977072,10.178827,1.148866,0.011965,3,0.350000
13,20.019087,10.644337,1.161790,0.010464,3,0.350000
14,20.017899,-10.643706,1.373420,0.006408,3,0.350000
14,19.967454,-10.173926,1.357568,0.005868,3,0.350000
14,20.008314,-9.758707,1.348560,0.007093,3,0.350000
14,20.003538,-9.327803,1.337060,0.006176,3,0.350000
14,20.021805,-8.914282,1.327678,0.005764,3,0.350000
14,19.988712,-8.484705,1.315463,0.006760,3,0.350000
14,20.005758,-8.082851,1.307101,0.006150,3,0.350000
14,20.010905,-7.681467,1.298479,0.006791,3,0.350000
14,20.005394,-7.281368,1.289678,0.006198,3,0.350000
14,20.010254,-6.890083,1.282042,0.006484,3,0.350000
14,20.015296,-6.503364,1.274898,0.007073,3,0.350000
14,20.013748,-6.118817,1.267804,0.007730,3,0.350000
14,19.963162,-5.724345,1.258078,0.007563,3,0.350000
14,8.006635,-2.145371,0.502141,0.073237,1,0.550000
14,7.992600,-1.992779,0.499004,0.074238,1,0.550000
14,7.979274,-1.842160,0.496089,0.074564,1,0.550000
14,7.974623,-1.695058,0.493885,0.075808,1,0.550000
14,8.018709,-1.558679,0.494855,0.074693,1,0.550000
14,7.999093,-1.410456,0.492050,0.077927,1,0.550000
14,7.985303,-1.264748,0.489769,0.079918,1,0.550000
14,8.037843,-1.129645,0.491707,0.079853,1,0.550000
14,7.982581,-0.980138,0.487206,0.081148,1,0.550000
14,7.995514,-0.840362,0.487026,0.081077,1,0.550000
14,7.997261,-0.699670,0.486314,0.083772,1,0.550000
14,7.996766,-0.559188,0.485617,0.077295,1,0.550000
14,8.000066,-0.419266,0.485299,0.085405,1,0.550000
14,7.988952,-0.278980,0.484255,0.081315,1,0.550000
14,8.013743,-0.139880,0.485536,0.083479,1,0.550000
14,7.997800,0.000000,0.484496,0.079649,1,0.550000
14,7.963361,0.139001,0.482483,0.081543,1,0.550000
14,7.999440,0.279347,0.484891,0.082396,1,0.550000
14,8.039935,0.421355,0.487717,0.085819,1,0.550000
14,8.016843,0.560592,0.486836,0.082909,1,0.550000
14,7.992256,0.699232,0.486010,0.087765,1,0.550000
14,7.983887,0.839140,0.486318,0.082718,1,0.550000
14,7.998426,0.982083,0.488173,0.082850,1,0.550000
14,8.004474,1.124955,0.489666,0.078654,1,0.550000
14,8.006546,1.268112,0.491072,0.079477,1,0.550000
14,8.000421,1.410690,0.492132,0.075859,1,0.550000
14,8.005679,1.556146,0.494051,0.076609,1,0.550000
14,8.004689,1.701449,0.495747,0.074059,1,0.550000
14,8.017470,1.850979,0.498463,0.077045,1,0.550000
14,8.015768,1.998555,0.500450,0.073516,1,0.550000
14,7.983433,2.139154,0.500686,0.075733,1,0.550000
14,20.007802,5.737145,1.260891,0.008236,3,0.350000
14,8.005417,2.447502,0.507116,0.113105,2,0.850000
14,8.031549,2.609608,0.511579,0.112006,2,0.850000
14,7.998838,2.754221,0.512480,0.111982,2,0.850000
14,8.016414,2.917736,0.516790,0.108055,2,0.850000
14,19.990495,7.673632,1.297154,0.006716,3,0.350000
14,19.987257,8.075376,1.305892,0.006031,3,0.350000
14,19.990799,8.485591,1.315600,0.006420,3,0.350000
14,19.979170,8.895300,1.324851,0.005312,3,0.350000
14,20.002730,9.327426,1.337006,0.005932,3,0.350000
14,19.984772,9.747225,1.346973,0.005793,3,0.350000
14,19.996125,10.188535,1.359518,0.006173,3,0.350000
14,19.981393,10.624295,1.370916,0.007064,3,0.350000
15,4.598573,-3.858661,6.003011,0.078467,4,0.450000
15,4.667093,-3.779338,6.005427,0.074666,4,0.450000
15,4.732012,-3.697053,6.005010,0.076298,4,0.450000
15,4.788249,-3.608204,5.995537,0.076767,4,0.450000
15,4.857940,-3.529500,6.004744,0.073830,4,0.450000
15,4.908502,-3.436970,5.992175,0.076157,4,0.450000
15,4.972116,-3.353734,5.997455,0.078024,4,0.450000
15,5.031081,-3.267222,5.998876,0.078223,4,0.450000
15,5.090668,-3.181002,6.002806,0.078308,4,0.450000
15,5.123000,-3.078209,5.976662,0.077746,4,0.450000
15,5.200271,-3.002378,6.004756,0.071390,4,0.450000
15,5.264719,-2.918281,6.019438,0.073761,4,0.450000
15,5.298929,-2.817491,6.001409,0.075707,4,0.450000
15,5.350844,-2.726391,6.005392,0.078032,4,0.450000
15,5.398366,-2.632959,6.006232,0.075033,4,0.450000
15,5.427278,-2.530781,5.988339,0.077191,4,0.450000
15,5.460766,-2.431289,5.977552,0.078731,4,0.450000
15,5.515899,-2.341360,5.992254,0.077689,4,0.450000
15,5.572308,-2.251359,6.009928,0.076904,4,0.450000
15,5.610053,-2.153498,6.009180,0.072050,4,0.450000
15,5.603399,-2.039470,5.963013,0.075268,4,0.450000
15,5.667658,-1.951531,5.994232,0.074254,4,0.450000
15,5.702383,-1.852817,5.995840,0.074860,4,0.450000
15,5.741005,-1.755201,6.003321,0.075404,4,0.450000
15,5.766026,-1.653381,5.998394,0.072808,4,0.450000
15,5.780846,-1.548973,5.984772,0.076305,4,0.450000
15,5.818515,-1.450719,5.996641,0.078794,4,0.450000
15,5.844092,-1.349215,5.997816,0.077713,4,0.450000
15,5.884484,-1.250786,6.015947,0.077502,4,0.450000
15,5.881030,-1.143156,5.991103,0.075910,4,0.450000
15,5.922416,-1.044282,6.013778,0.079219,4,0.450000
15,5.940306,-0.940852,6.014353,0.075840,4,0.450000
15,5.931544,-0.833624,5.989837,0.078956,4,0.450000
15,5.936257,-0.728881,5.980837,0.075416,4,0.450000
15,5.956292,-0.626032,5.989101,0.072183,4,0.450000
15,5.959563,-0.521394,5.982327,0.080623,4,0.450000
15,5.965196,-0.417127,5.979762,0.078876,4,0.450000
15,5.984110,-0.313614,5.992323,0.074892,4,0.450000
15,6.003707,-0.209654,6.007366,0.072028,4,0.450000
15,5.992826,-0.104605,5.993739,0.078236,4,0.450000
15,6.014891,0.000000,6.014891,0.078656,4,0.450000
15,5.996188,0.104664,5.997102,0.078134,4,0.450000
15,6.007789,0.209797,6.011451,0.075532,4,0.450000
15,6.001211,0.314510,6.009447,0.076592,4,0.450000
15,5.982566,0.418342,5.997175,0.074341,4,0.450000
15,5.986488,0.523750,6.009356,0.074888,4,0.450000
15,5.956657,0.626070,5.989468,0.076798,4,0.450000
15,5.929226,0.728017,5.973753,0.072741,4,0.450000
15,5.942831,0.835210,6.001235,0.076428,4,0.450000
15,5.930192,0.939250,6.004113,0.073464,4,0.450000
15,5.909921,1.042078,6.001091,0.077158,4,0.450000
15,5.872941,1.141584,5.982863,0.077471,4,0.450000
15,5.902132,1.254537,6.033989,0.072915,4,0.450000
15,5.851208,1.350858,6.005118,0.074376,4,0.450000
15,5.836458,1.455192,6.015133,0.071146,4,0.450000
15,5.785918,1.550332,5.990023,0.071284,4,0.450000
15,5.757035,1.650803,5.989040,0.075956,4,0.450000
15,5.732845,1.752707,5.994789,0.077538,4,0.450000
15,5.730255,1.861873,6.025147,0.077086,4,0.450000
15,5.679368,1.955563,6.006618,0.074137,4,0.450000
15,5.637746,2.051972,5.999564,0.077834,4,0.450000
15,5.591752,2.146472,5.989577,0.078176,4,0.450000
15,5.557765,2.245483,5.994243,0.073497,4,0.450000
15,5.506238,2.337259,5.981759,0.075914,4,0.450000
15,5.488396,2.443591,6.007798,0.075221,4,0.450000
15,5.432827,2.533369,5.994461,0.077609,4,0.450000
15,5.397812,2.632689,6.005616,0.075744,4,0.450000
15,5.359765,2.730937,6.015405,0.073376,4,0.450000
15,5.293701,2.814711,5.995488,0.078259,4,0.450000
15,5.230638,2.899390,5.980471,0.075349,4,0.450000
15,5.172311,2.986235,5.972470,0.072492,4,0.450000
15,5.143595,3.090584,6.000690,0.078894,4,0.450000
15,5.078156,3.173184,5.988051,0.077879,4,0.450000
15,5.019271,3.259553,5.984795,0.075624,4,0.450000
15,4.983163,3.361186,6.010781,0.077650,4,0.450000
15,4.907290,3.436121,5.990695,0.077001,4,0.450000
15,4.852758,3.525735,5.998339,0.076112,4,0.450000
15,4.790994,3.610273,5.998975,0.076190,4,0.450000
15,4.732705,3.697595,6.005889,0.077023,4,0.450000
15,4.659020,3.772800,5.995038,0.075028,4,0.450000
15,4.594081,3.854892,5.997147,0.080621,4,0.450000
